335,1,M,24,27,22,11/12/2015 16:52,0.003375,0.44
336,1,M,24,4,1,11/12/2015 16:53,5.0E-4,0.02
337,1,M,33,3,2,11/12/2015 16:53,3.75E-4,0.04
338,1,M,6,2,0,11/12/2015 16:54,2.5E-4,0.0
339,1,M,33,54,1,11/12/2015 16:55,0.00675,0.02
340,1,M,24,3,3,11/12/2015 16:56,3.75E-4,0.06
341,1,F,70,1,0,11/12/2015 16:58,1.25E-4,0.0
342,1,M,24,31,25,11/12/2015 16:59,0.003875,0.5
343,1,F,33,1,0,11/12/2015 17:00,1.25E-4,0.0
344,1,F,24,1,0,11/12/2015 17:00,1.25E-4,0.0
345,1,M,24,3,2,11/12/2015 17:01,3.75E-4,0.04
346,1,F,24,1,0,11/12/2015 17:01,1.25E-4,0.0
347,1,M,33,1,0,11/12/2015 17:01,1.25E-4,0.0
348,1,M,24,1,0,11/12/2015 17:01,1.25E-4,0.0
349,1,M,24,2,2,11/12/2015 17:04,2.5E-4,0.04
350,1,M,58,1,0,11/12/2015 17:04,1.25E-4,0.0
351,1,M,33,3,2,11/12/2015 17:05,3.75E-4,0.04
352,1,M,33,3,1,11/12/2015 17:05,3.75E-4,0.02
353,1,M,24,33,25,11/12/2015 17:06,0.004125,0.5
354,1,M,33,8,6,11/12/2015 17:07,0.001,0.12
355,1,M,33,6,4,11/12/2015 17:07,7.5E-4,0.08
356,1,M,24,2,1,11/12/2015 17:08,2.5E-4,0.02
357,1,M,24,2,1,11/12/2015 17:08,2.5E-4,0.02
358,1,M,6,2,0,11/12/2015 17:11,2.5E-4,0.0
359,1,F,24,2,1,11/12/2015 17:14,2.5E-4,0.02
360,1,F,33,2,0,11/12/2015 17:14,2.5E-4,0.0
361,1,F,24,6,5,11/12/2015 17:15,7.5E-4,0.1
362,1,M,33,3,2,11/12/2015 17:15,3.75E-4,0.04
363,1,F,24,15,14,11/12/2015 17:15,0.001875,0.28
364,1,F,24,2,1,11/12/2015 17:15,2.5E-4,0.02
365,1,F,33,2,2,11/12/2015 17:15,2.5E-4,0.04
366,1,F,58,7,3,11/12/2015 17:15,8.75E-4,0.06
367,1,F,58,6,4,11/12/2015 17:15,7.5E-4,0.08
368,1,F,24,4,3,11/12/2015 17:15,5.0E-4,0.06
369,1,M,24,1,0,11/12/2015 17:16,1.25E-4,0.0
370,1,F,24,2,1,11/12/2015 17:16,2.5E-4,0.02
371,1,F,6,2,1,11/12/2015 17:16,2.5E-4,0.02
372,1,F,6,4,1,11/12/2015 17:23,5.0E-4,0.02
373,1,F,33,3,1,11/12/2015 17:33,3.75E-4,0.02
374,1,F,16,1,1,11/12/2015 17:33,1.25E-4,0.02
375,1,F,24,2,1,11/12/2015 17:33,2.5E-4,0.02
376,1,F,6,2,0,11/12/2015 17:33,2.5E-4,0.0
377,1,F,33,1,0,11/12/2015 17:33,1.25E-4,0.0
378,1,F,6,4,1,11/12/2015 17:35,5.0E-4,0.02
379,1,F,24,4,3,11/12/2015 17:36,5.0E-4,0.06
380,1,F,24,4,3,11/12/2015 17:36,5.0E-4,0.06
381,1,M,33,3,2,11/12/2015 17:40,3.75E-4,0.04
382,1,M,70,1,0,11/12/2015 17:40,1.25E-4,0.0
383,1,M,33,4,4,11/12/2015 17:40,5.0E-4,0.08
384,1,M,33,6,5,11/12/2015 17:40,7.5E-4,0.1
385,1,M,33,4,2,11/12/2015 17:40,5.0E-4,0.04
386,1,M,58,3,0,11/12/2015 17:40,3.75E-4,0.0
387,1,F,58,1,0,11/12/2015 17:51,1.25E-4,0.0
388,1,F,33,1,0,11/12/2015 17:51,1.25E-4,0.0
389,1,M,33,9,7,11/12/2015 17:52,0.001125,0.14
390,1,M,33,9,7,11/12/2015 17:52,0.001125,0.14
391,1,F,24,1,0,11/12/2015 17:54,1.25E-4,0.0
392,1,M,24,5,2,11/12/2015 17:54,6.25E-4,0.04
393,1,F,70,5,2,11/12/2015 17:54,6.25E-4,0.04
394,1,M,58,3,2,11/12/2015 17:54,3.75E-4,0.04
