"CountID";"SensorID";"DateTime";"PeopleIn";"PeopleOut";"SmallGroup";"MediumGroup";"LargeGroup"
465;343113141;"2015-01-01 12:30:00";9;11;0;0;0
466;343113141;"2015-01-01 12:45:00";12;10;0;0;0
467;343113141;"2015-01-01 13:00:00";13;11;0;0;0
468;343113141;"2015-01-01 13:15:00";10;10;0;0;0
469;343113141;"2015-01-01 13:30:00";15;11;0;0;0
470;343113141;"2015-01-01 13:45:00";22;5;0;0;0
471;343113141;"2015-01-01 14:00:00";27;21;0;0;0
472;343113141;"2015-01-01 14:15:00";18;19;0;0;0
473;343113141;"2015-01-01 14:30:00";19;8;0;0;0
474;343113141;"2015-01-01 14:45:00";16;27;0;0;0
475;343113141;"2015-01-01 15:00:00";2;31;0;0;0
476;343113141;"2015-01-01 15:15:00";11;17;0;0;0
477;343113141;"2015-01-01 15:30:00";26;18;0;0;0
478;343113141;"2015-01-01 15:45:00";11;13;0;0;0
479;343113141;"2015-01-01 16:00:00";4;21;0;0;0
480;343113141;"2015-01-01 16:15:00";8;12;0;0;0
481;343113141;"2015-01-01 16:30:00";1;4;0;0;0
482;343113141;"2015-01-01 16:45:00";2;2;0;0;0
483;343113141;"2015-01-01 17:00:00";9;5;0;0;0
484;343113141;"2015-01-01 17:15:00";0;4;0;0;0
485;343113141;"2015-01-01 17:30:00";0;8;0;0;0
486;343113141;"2015-01-01 17:45:00";0;2;0;0;0
487;343113141;"2015-01-01 18:00:00";1;3;0;0;0
488;343113141;"2015-01-01 18:15:00";1;6;0;0;0
489;343113141;"2015-01-02 07:00:00";0;1;0;0;0
490;343113141;"2015-01-02 07:15:00";0;2;0;0;0
491;343113141;"2015-01-02 07:30:00";1;1;0;0;0
492;343113141;"2015-01-02 07:45:00";0;2;0;0;0
493;343113141;"2015-01-02 08:00:00";2;0;0;0;0
494;343113141;"2015-01-02 08:15:00";2;0;0;0;0
495;343113141;"2015-01-02 08:45:00";3;1;0;0;0
496;343113141;"2015-01-02 09:00:00";9;3;0;0;0
497;343113141;"2015-01-02 09:15:00";15;7;0;0;0
498;343113141;"2015-01-02 09:30:00";7;4;0;0;0
499;343113141;"2015-01-02 09:45:00";2;4;0;0;0
500;343113141;"2015-01-02 10:00:00";8;5;0;0;0
501;343113141;"2015-01-02 10:15:00";5;4;0;0;0
502;343113141;"2015-01-02 10:30:00";12;5;0;0;0
503;343113141;"2015-01-02 10:45:00";8;6;0;0;0
504;343113141;"2015-01-02 11:00:00";20;7;0;0;0
505;343113141;"2015-01-02 11:15:00";20;14;0;0;0
506;343113141;"2015-01-02 11:30:00";32;11;0;0;0
507;343113141;"2015-01-02 11:45:00";27;17;0;0;0
508;343113141;"2015-01-02 12:00:00";12;11;0;0;0
509;343113141;"2015-01-02 12:15:00";17;23;0;0;0
510;343113141;"2015-01-02 12:30:00";19;23;0;0;0
511;343113141;"2015-01-02 12:45:00";26;26;0;0;0
512;343113141;"2015-01-02 13:00:00";19;19;0;0;0
513;343113141;"2015-01-02 13:15:00";31;23;0;0;0
514;343113141;"2015-01-02 13:30:00";42;20;0;0;0
515;343113141;"2015-01-02 13:45:00";32;18;0;0;0
516;343113141;"2015-01-02 14:00:00";36;22;0;0;0
517;343113141;"2015-01-02 14:15:00";47;32;0;0;0
518;343113141;"2015-01-02 14:30:00";43;23;0;0;0
519;343113141;"2015-01-02 14:45:00";36;47;0;0;0
520;343113141;"2015-01-02 15:00:00";37;30;0;0;0
521;343113141;"2015-01-02 15:15:00";39;30;0;0;0
522;343113141;"2015-01-02 15:30:00";29;44;0;0;0
523;343113141;"2015-01-02 15:45:00";29;38;0;0;0
524;343113141;"2015-01-02 16:00:00";29;22;0;0;0
525;343113141;"2015-01-02 16:15:00";18;32;0;0;0
526;343113141;"2015-01-02 16:30:00";17;33;0;0;0
527;343113141;"2015-01-02 16:45:00";15;27;0;0;0
528;343113141;"2015-01-02 17:00:00";5;12;0;0;0
529;343113141;"2015-01-02 17:15:00";3;12;0;0;0
530;343113141;"2015-01-02 17:30:00";6;14;0;0;0
531;343113141;"2015-01-02 17:45:00";4;9;0;0;0
532;343113141;"2015-01-02 18:00:00";0;3;0;0;0
533;343113141;"2015-01-02 18:15:00";1;13;0;0;0
534;343113141;"2015-01-02 18:30:00";0;4;0;0;0
535;343113141;"2015-01-03 07:45:00";2;0;0;0;0
536;343113141;"2015-01-03 08:45:00";4;0;0;0;0
537;343113141;"2015-01-03 09:00:00";14;2;0;0;0
538;343113141;"2015-01-03 09:15:00";3;0;0;0;0
539;343113141;"2015-01-03 09:45:00";3;1;0;0;0
540;343113141;"2015-01-03 10:00:00";12;2;0;0;0
541;343113141;"2015-01-03 10:15:00";2;2;0;0;0
542;343113141;"2015-01-03 10:30:00";8;1;0;0;0
543;343113141;"2015-01-03 10:45:00";14;3;0;0;0
544;343113141;"2015-01-03 11:00:00";23;16;0;0;0
545;343113141;"2015-01-03 11:15:00";34;16;0;0;0
546;343113141;"2015-01-03 11:30:00";28;19;0;0;0
547;343113141;"2015-01-03 11:45:00";13;17;0;0;0
548;343113141;"2015-01-03 12:00:00";12;22;0;0;0
549;343113141;"2015-01-03 12:15:00";48;24;0;0;0
550;343113141;"2015-01-03 12:30:00";40;21;0;0;0
551;343113141;"2015-01-03 12:45:00";46;46;0;0;0
552;343113141;"2015-01-03 13:00:00";41;27;0;0;0
553;343113141;"2015-01-03 13:15:00";31;28;0;0;0
554;343113141;"2015-01-03 13:30:00";22;32;0;0;0
555;343113141;"2015-01-03 13:45:00";39;34;0;0;0
556;343113141;"2015-01-03 14:00:00";40;51;0;0;0
557;343113141;"2015-01-03 14:15:00";35;39;0;0;0
558;343113141;"2015-01-03 14:30:00";48;32;0;0;0
559;343113141;"2015-01-03 14:45:00";48;43;0;0;0
560;343113141;"2015-01-03 15:00:00";35;31;0;0;0
561;343113141;"2015-01-03 15:15:00";32;39;0;0;0
562;343113141;"2015-01-03 15:30:00";30;26;0;0;0
563;343113141;"2015-01-03 15:45:00";29;35;0;0;0
564;343113141;"2015-01-03 16:00:00";20;26;0;0;0
565;343113141;"2015-01-03 16:15:00";17;24;0;0;0
566;343113141;"2015-01-03 16:30:00";19;28;0;0;0
567;343113141;"2015-01-03 16:45:00";19;15;0;0;0
568;343113141;"2015-01-03 17:00:00";8;27;0;0;0
569;343113141;"2015-01-03 17:15:00";15;29;0;0;0
570;343113141;"2015-01-03 17:30:00";3;15;0;0;0
571;343113141;"2015-01-03 17:45:00";4;12;0;0;0
572;343113141;"2015-01-03 18:00:00";2;6;0;0;0
573;343113141;"2015-01-03 18:15:00";0;13;0;0;0
574;343113141;"2015-01-03 18:30:00";0;1;0;0;0
575;343113141;"2015-01-04 09:00:00";2;0;0;0;0
576;343113141;"2015-01-04 09:45:00";2;1;0;0;0
577;343113141;"2015-01-04 10:00:00";6;0;0;0;0
578;343113141;"2015-01-04 10:15:00";5;0;0;0;0
579;343113141;"2015-01-04 10:30:00";2;1;0;0;0
580;343113141;"2015-01-04 10:45:00";3;2;0;0;0
581;343113141;"2015-01-04 11:00:00";6;1;0;0;0
582;343113141;"2015-01-04 11:15:00";11;5;0;0;0
583;343113141;"2015-01-04 11:30:00";16;8;0;0;0
584;343113141;"2015-01-04 11:45:00";17;1;0;0;0
585;343113141;"2015-01-04 12:00:00";5;8;0;0;0
586;343113141;"2015-01-04 12:15:00";14;10;0;0;0
587;343113141;"2015-01-04 12:30:00";12;12;0;0;0
588;343113141;"2015-01-04 12:45:00";26;16;0;0;0
589;343113141;"2015-01-04 13:00:00";17;22;0;0;0
590;343113141;"2015-01-04 13:15:00";34;19;0;0;0
591;343113141;"2015-01-04 13:30:00";34;20;0;0;0
592;343113141;"2015-01-04 13:45:00";63;33;0;0;0
593;343113141;"2015-01-04 14:00:00";74;41;0;0;0
594;343113141;"2015-01-04 14:15:00";61;43;0;0;0
595;343113141;"2015-01-04 14:30:00";31;50;0;0;0
596;343113141;"2015-01-04 14:45:00";28;48;0;0;0
597;343113141;"2015-01-04 15:00:00";35;30;0;0;0
598;343113141;"2015-01-04 15:15:00";28;32;0;0;0
599;343113141;"2015-01-04 15:30:00";30;29;0;0;0
600;343113141;"2015-01-04 15:45:00";23;32;0;0;0
601;343113141;"2015-01-04 16:00:00";18;34;0;0;0
602;343113141;"2015-01-04 16:15:00";10;24;0;0;0
603;343113141;"2015-01-04 16:30:00";15;25;0;0;0
604;343113141;"2015-01-04 16:45:00";8;28;0;0;0
605;343113141;"2015-01-04 17:00:00";1;16;0;0;0
606;343113141;"2015-01-04 17:15:00";1;15;0;0;0
607;343113141;"2015-01-04 17:30:00";0;2;0;0;0
608;343113141;"2015-01-04 17:45:00";0;15;0;0;0
609;343113141;"2015-01-05 07:00:00";0;1;0;0;0
610;343113141;"2015-01-05 07:15:00";3;0;0;0;0
611;343113141;"2015-01-05 07:45:00";0;2;0;0;0
612;343113141;"2015-01-05 08:45:00";8;2;0;0;0
613;343113141;"2015-01-05 09:00:00";7;1;0;0;0
614;343113141;"2015-01-05 09:15:00";6;0;0;0;0
615;343113141;"2015-01-05 09:30:00";1;0;0;0;0
616;343113141;"2015-01-05 09:45:00";2;0;0;0;0
617;343113141;"2015-01-05 10:00:00";1;3;0;0;0
618;343113141;"2015-01-05 10:15:00";2;0;0;0;0
619;343113141;"2015-01-05 10:30:00";3;2;0;0;0
620;343113141;"2015-01-05 10:45:00";7;1;0;0;0
621;343113141;"2015-01-05 11:00:00";4;5;0;0;0
622;343113141;"2015-01-05 11:15:00";4;2;0;0;0
623;343113141;"2015-01-05 11:30:00";6;11;0;0;0
624;343113141;"2015-01-05 11:45:00";11;2;0;0;0
625;343113141;"2015-01-05 12:00:00";7;7;0;0;0
626;343113141;"2015-01-05 12:15:00";10;5;0;0;0
627;343113141;"2015-01-05 12:30:00";4;13;0;0;0
628;343113141;"2015-01-05 12:45:00";12;6;0;0;0
629;343113141;"2015-01-05 13:00:00";4;4;0;0;0
630;343113141;"2015-01-05 13:15:00";7;5;0;0;0
631;343113141;"2015-01-05 13:30:00";4;2;0;0;0
632;343113141;"2015-01-05 13:45:00";26;9;0;0;0
633;343113141;"2015-01-05 14:00:00";19;10;0;0;0
634;343113141;"2015-01-05 14:15:00";25;18;0;0;0
635;343113141;"2015-01-05 14:30:00";18;13;0;0;0
636;343113141;"2015-01-05 14:45:00";13;8;0;0;0
637;343113141;"2015-01-05 15:00:00";8;17;0;0;0
638;343113141;"2015-01-05 15:15:00";9;4;0;0;0
639;343113141;"2015-01-05 15:30:00";5;6;0;0;0
640;343113141;"2015-01-05 15:45:00";7;6;0;0;0
641;343113141;"2015-01-05 16:00:00";14;6;0;0;0
642;343113141;"2015-01-05 16:15:00";8;16;0;0;0
643;343113141;"2015-01-05 16:30:00";6;11;0;0;0
644;343113141;"2015-01-05 16:45:00";7;4;0;0;0
645;343113141;"2015-01-05 17:00:00";3;2;0;0;0
646;343113141;"2015-01-05 17:15:00";1;6;0;0;0
647;343113141;"2015-01-05 17:30:00";5;9;0;0;0
648;343113141;"2015-01-05 17:45:00";4;8;0;0;0
649;343113141;"2015-01-05 18:00:00";2;4;0;0;0
650;343113141;"2015-01-05 18:15:00";0;11;0;0;0
651;343113141;"2015-01-05 18:30:00";0;7;0;0;0
652;343113141;"2015-01-06 07:00:00";1;0;0;0;0
653;343113141;"2015-01-06 08:30:00";2;1;0;0;0
654;343113141;"2015-01-06 08:45:00";2;0;0;0;0
655;343113141;"2015-01-06 09:00:00";6;3;0;0;0
656;343113141;"2015-01-06 09:15:00";3;0;0;0;0
657;343113141;"2015-01-06 09:30:00";1;1;0;0;0
658;343113141;"2015-01-06 09:45:00";3;1;0;0;0
659;343113141;"2015-01-06 10:00:00";2;3;0;0;0
660;343113141;"2015-01-06 10:30:00";3;2;0;0;0
661;343113141;"2015-01-06 10:45:00";2;0;0;0;0
662;343113141;"2015-01-06 11:00:00";8;3;0;0;0
663;343113141;"2015-01-06 11:15:00";10;6;0;0;0
664;343113141;"2015-01-06 11:30:00";7;9;0;0;0
665;343113141;"2015-01-06 11:45:00";6;7;0;0;0
666;343113141;"2015-01-06 12:00:00";7;9;0;0;0
667;343113141;"2015-01-06 12:15:00";14;5;0;0;0
668;343113141;"2015-01-06 12:30:00";4;4;0;0;0
669;343113141;"2015-01-06 12:45:00";12;6;0;0;0
670;343113141;"2015-01-06 13:00:00";6;14;0;0;0
671;343113141;"2015-01-06 13:15:00";9;3;0;0;0
672;343113141;"2015-01-06 13:30:00";19;9;0;0;0
673;343113141;"2015-01-06 13:45:00";15;12;0;0;0
674;343113141;"2015-01-06 14:00:00";9;4;0;0;0
675;343113141;"2015-01-06 14:15:00";14;11;0;0;0
676;343113141;"2015-01-06 14:30:00";8;14;0;0;0
677;343113141;"2015-01-06 14:45:00";9;11;0;0;0
678;343113141;"2015-01-06 15:00:00";23;4;0;0;0
679;343113141;"2015-01-06 15:15:00";13;17;0;0;0
680;343113141;"2015-01-06 15:30:00";17;13;0;0;0
681;343113141;"2015-01-06 15:45:00";7;19;0;0;0
682;343113141;"2015-01-06 16:00:00";1;8;0;0;0
683;343113141;"2015-01-06 16:15:00";2;5;0;0;0
684;343113141;"2015-01-06 16:30:00";6;7;0;0;0
685;343113141;"2015-01-06 16:45:00";3;8;0;0;0
686;343113141;"2015-01-06 17:00:00";8;10;0;0;0
687;343113141;"2015-01-06 17:15:00";0;1;0;0;0
688;343113141;"2015-01-06 17:30:00";0;1;0;0;0
689;343113141;"2015-01-06 17:45:00";10;5;0;0;0
690;343113141;"2015-01-06 18:00:00";0;12;0;0;0
691;343113141;"2015-01-06 18:15:00";1;5;0;0;0
692;343113141;"2015-01-07 09:00:00";9;0;0;0;0
693;343113141;"2015-01-07 09:15:00";5;1;0;0;0
694;343113141;"2015-01-07 09:30:00";13;8;0;0;0
695;343113141;"2015-01-07 09:45:00";6;2;0;0;0
696;343113141;"2015-01-07 10:00:00";3;1;0;0;0
697;343113141;"2015-01-07 10:15:00";2;10;0;0;0
698;343113141;"2015-01-07 10:30:00";3;0;0;0;0
699;343113141;"2015-01-07 10:45:00";6;1;0;0;0
700;343113141;"2015-01-07 11:00:00";4;3;0;0;0
701;343113141;"2015-01-07 11:15:00";8;3;0;0;0
702;343113141;"2015-01-07 11:30:00";9;9;0;0;0
703;343113141;"2015-01-07 11:45:00";7;5;0;0;0
704;343113141;"2015-01-07 12:00:00";13;12;0;0;0
705;343113141;"2015-01-07 12:15:00";10;9;0;0;0
706;343113141;"2015-01-07 12:30:00";8;17;0;0;0
707;343113141;"2015-01-07 12:45:00";17;2;0;0;0
708;343113141;"2015-01-07 13:00:00";7;11;0;0;0
709;343113141;"2015-01-07 13:15:00";5;13;0;0;0
710;343113141;"2015-01-07 13:30:00";10;11;0;0;0
711;343113141;"2015-01-07 13:45:00";16;8;0;0;0
712;343113141;"2015-01-07 14:00:00";18;13;0;0;0
713;343113141;"2015-01-07 14:15:00";18;15;0;0;0
714;343113141;"2015-01-07 14:30:00";11;12;0;0;0
715;343113141;"2015-01-07 14:45:00";9;9;0;0;0
716;343113141;"2015-01-07 15:00:00";18;21;0;0;0
717;343113141;"2015-01-07 15:15:00";10;15;0;0;0
718;343113141;"2015-01-07 15:30:00";9;10;0;0;0
719;343113141;"2015-01-07 15:45:00";6;3;0;0;0
720;343113141;"2015-01-07 16:00:00";7;13;0;0;0
721;343113141;"2015-01-07 16:15:00";5;0;0;0;0
722;343113141;"2015-01-07 16:30:00";5;12;0;0;0
723;343113141;"2015-01-07 16:45:00";2;10;0;0;0
724;343113141;"2015-01-07 17:00:00";2;3;0;0;0
725;343113141;"2015-01-07 17:15:00";3;0;0;0;0
726;343113141;"2015-01-07 17:30:00";0;7;0;0;0
727;343113141;"2015-01-07 17:45:00";0;3;0;0;0
728;343113141;"2015-01-07 18:00:00";2;3;0;0;0
729;343113141;"2015-01-07 18:15:00";0;4;0;0;0
730;343113141;"2015-01-08 06:45:00";0;1;0;0;0
731;343113141;"2015-01-08 07:00:00";1;0;0;0;0
732;343113141;"2015-01-08 07:15:00";3;1;0;0;0
733;343113141;"2015-01-08 08:00:00";6;7;0;0;0
734;343113141;"2015-01-08 08:45:00";3;1;0;0;0
735;343113141;"2015-01-08 09:00:00";4;0;0;0;0
736;343113141;"2015-01-08 09:15:00";5;0;0;0;0
737;343113141;"2015-01-08 09:30:00";6;1;0;0;0
738;343113141;"2015-01-08 09:45:00";3;3;0;0;0
739;343113141;"2015-01-08 10:00:00";3;2;0;0;0
740;343113141;"2015-01-08 10:15:00";7;1;0;0;0
741;343113141;"2015-01-08 10:30:00";2;2;0;0;0
742;343113141;"2015-01-08 10:45:00";7;7;0;0;0
743;343113141;"2015-01-08 11:00:00";5;7;0;0;0
744;343113141;"2015-01-08 11:15:00";17;2;0;0;0
745;343113141;"2015-01-08 11:30:00";9;2;0;0;0
746;343113141;"2015-01-08 11:45:00";11;5;0;0;0
747;343113141;"2015-01-08 12:00:00";18;15;0;0;0
748;343113141;"2015-01-08 12:15:00";8;6;0;0;0
749;343113141;"2015-01-08 12:30:00";4;15;0;0;0
750;343113141;"2015-01-08 12:45:00";2;6;0;0;0
751;343113141;"2015-01-08 13:00:00";10;10;0;0;0
752;343113141;"2015-01-08 13:15:00";8;8;0;0;0
753;343113141;"2015-01-08 13:30:00";9;5;0;0;0
754;343113141;"2015-01-08 13:45:00";15;10;0;0;0
755;343113141;"2015-01-08 14:00:00";29;8;0;0;0
756;343113141;"2015-01-08 14:15:00";18;22;0;0;0
757;343113141;"2015-01-08 14:30:00";21;14;0;0;0
758;343113141;"2015-01-08 14:45:00";21;21;0;0;0
759;343113141;"2015-01-08 15:00:00";10;5;0;0;0
760;343113141;"2015-01-08 15:15:00";8;12;0;0;0
761;343113141;"2015-01-08 15:30:00";10;14;0;0;0
762;343113141;"2015-01-08 15:45:00";8;10;0;0;0
763;343113141;"2015-01-08 16:00:00";8;4;0;0;0
764;343113141;"2015-01-08 16:15:00";6;8;0;0;0
765;343113141;"2015-01-08 16:30:00";7;6;0;0;0
766;343113141;"2015-01-08 16:45:00";4;5;0;0;0
767;343113141;"2015-01-08 17:00:00";1;8;0;0;0
768;343113141;"2015-01-08 17:15:00";2;6;0;0;0
769;343113141;"2015-01-08 17:30:00";3;3;0;0;0
770;343113141;"2015-01-08 17:45:00";1;8;0;0;0
771;343113141;"2015-01-08 18:00:00";2;1;0;0;0
772;343113141;"2015-01-08 18:15:00";3;3;0;0;0
773;343113141;"2015-01-08 18:30:00";4;5;0;0;0
774;343113141;"2015-01-08 18:45:00";0;3;0;0;0
775;343113141;"2015-01-08 19:00:00";0;4;0;0;0
776;343113141;"2015-01-08 19:15:00";3;3;0;0;0
777;343113141;"2015-01-08 19:30:00";1;1;0;0;0
778;343113141;"2015-01-08 19:45:00";0;3;0;0;0
779;343113141;"2015-01-08 20:15:00";0;5;0;0;0
780;343113141;"2015-01-09 07:00:00";1;0;0;0;0
781;343113141;"2015-01-09 07:15:00";1;2;0;0;0
782;343113141;"2015-01-09 07:45:00";0;2;0;0;0
783;343113141;"2015-01-09 09:00:00";5;1;0;0;0
784;343113141;"2015-01-09 09:15:00";4;0;0;0;0
785;343113141;"2015-01-09 09:30:00";3;0;0;0;0
786;343113141;"2015-01-09 09:45:00";2;2;0;0;0
787;343113141;"2015-01-09 10:00:00";4;5;0;0;0
788;343113141;"2015-01-09 10:15:00";2;2;0;0;0
789;343113141;"2015-01-09 10:30:00";4;2;0;0;0
790;343113141;"2015-01-09 10:45:00";8;7;0;0;0
791;343113141;"2015-01-09 11:00:00";9;3;0;0;0
792;343113141;"2015-01-09 11:15:00";7;2;0;0;0
793;343113141;"2015-01-09 11:30:00";9;7;0;0;0
794;343113141;"2015-01-09 11:45:00";6;9;0;0;0
795;343113141;"2015-01-09 12:00:00";5;8;0;0;0
796;343113141;"2015-01-09 12:15:00";10;3;0;0;0
797;343113141;"2015-01-09 12:30:00";7;11;0;0;0
798;343113141;"2015-01-09 12:45:00";3;11;0;0;0
799;343113141;"2015-01-09 13:00:00";8;6;0;0;0
800;343113141;"2015-01-09 13:15:00";7;3;0;0;0
801;343113141;"2015-01-09 13:30:00";4;6;0;0;0
802;343113141;"2015-01-09 13:45:00";6;9;0;0;0
803;343113141;"2015-01-09 14:00:00";14;11;0;0;0
804;343113141;"2015-01-09 14:15:00";13;6;0;0;0
805;343113141;"2015-01-09 14:30:00";7;11;0;0;0
806;343113141;"2015-01-09 14:45:00";17;6;0;0;0
807;343113141;"2015-01-09 15:00:00";7;13;0;0;0
808;343113141;"2015-01-09 15:15:00";9;10;0;0;0
809;343113141;"2015-01-09 15:30:00";14;5;0;0;0
810;343113141;"2015-01-09 15:45:00";8;15;0;0;0
811;343113141;"2015-01-09 16:00:00";8;9;0;0;0
812;343113141;"2015-01-09 16:15:00";8;12;0;0;0
813;343113141;"2015-01-09 16:30:00";1;13;0;0;0
814;343113141;"2015-01-09 16:45:00";2;1;0;0;0
815;343113141;"2015-01-09 17:00:00";5;3;0;0;0
816;343113141;"2015-01-09 17:15:00";2;11;0;0;0
817;343113141;"2015-01-09 17:30:00";0;3;0;0;0
818;343113141;"2015-01-09 17:45:00";3;4;0;0;0
819;343113141;"2015-01-09 18:00:00";1;8;0;0;0
820;343113141;"2015-01-09 18:15:00";0;2;0;0;0
821;343113141;"2015-01-09 18:45:00";0;3;0;0;0
822;343113141;"2015-01-10 08:45:00";4;0;0;0;0
823;343113141;"2015-01-10 09:00:00";5;0;0;0;0
824;343113141;"2015-01-10 09:15:00";4;0;0;0;0
825;343113141;"2015-01-10 09:30:00";2;1;0;0;0
826;343113141;"2015-01-10 09:45:00";4;5;0;0;0
827;343113141;"2015-01-10 10:00:00";2;0;0;0;0
828;343113141;"2015-01-10 10:15:00";8;2;0;0;0
829;343113141;"2015-01-10 10:30:00";5;2;0;0;0
830;343113141;"2015-01-10 10:45:00";6;5;0;0;0
831;343113141;"2015-01-10 11:00:00";10;11;0;0;0
832;343113141;"2015-01-10 11:15:00";10;15;0;0;0
833;343113141;"2015-01-10 11:30:00";23;11;0;0;0
834;343113141;"2015-01-10 11:45:00";8;11;0;0;0
835;343113141;"2015-01-10 12:00:00";13;16;0;0;0
836;343113141;"2015-01-10 12:15:00";13;9;0;0;0
837;343113141;"2015-01-10 12:30:00";26;13;0;0;0
838;343113141;"2015-01-10 12:45:00";20;11;0;0;0
839;343113141;"2015-01-10 13:00:00";14;18;0;0;0
840;343113141;"2015-01-10 13:15:00";11;10;0;0;0
841;343113141;"2015-01-10 13:30:00";25;13;0;0;0
842;343113141;"2015-01-10 13:45:00";39;29;0;0;0
843;343113141;"2015-01-10 14:00:00";30;32;0;0;0
844;343113141;"2015-01-10 14:15:00";47;25;0;0;0
845;343113141;"2015-01-10 14:30:00";33;30;0;0;0
846;343113141;"2015-01-10 14:45:00";46;36;0;0;0
847;343113141;"2015-01-10 15:00:00";30;35;0;0;0
848;343113141;"2015-01-10 15:15:00";28;35;0;0;0
849;343113141;"2015-01-10 15:30:00";34;20;0;0;0
850;343113141;"2015-01-10 15:45:00";23;29;0;0;0
851;343113141;"2015-01-10 16:00:00";25;32;0;0;0
852;343113141;"2015-01-10 16:15:00";13;21;0;0;0
853;343113141;"2015-01-10 16:30:00";13;29;0;0;0
854;343113141;"2015-01-10 16:45:00";6;24;0;0;0
855;343113141;"2015-01-10 17:00:00";10;12;0;0;0
856;343113141;"2015-01-10 17:15:00";13;10;0;0;0
857;343113141;"2015-01-10 17:30:00";5;9;0;0;0
858;343113141;"2015-01-10 17:45:00";1;15;0;0;0
859;343113141;"2015-01-10 18:00:00";0;4;0;0;0
860;343113141;"2015-01-10 18:15:00";1;10;0;0;0
861;343113141;"2015-01-10 18:30:00";1;6;0;0;0
862;343113141;"2015-01-11 09:00:00";1;0;0;0;0
863;343113141;"2015-01-11 10:45:00";4;0;0;0;0
864;343113141;"2015-01-11 11:00:00";15;0;0;0;0
865;343113141;"2015-01-11 11:15:00";15;1;0;0;0
866;343113141;"2015-01-11 11:30:00";19;14;0;0;0
867;343113141;"2015-01-11 11:45:00";20;6;0;0;0
868;343113141;"2015-01-11 12:00:00";18;13;0;0;0
869;343113141;"2015-01-11 12:15:00";22;11;0;0;0
870;343113141;"2015-01-11 12:30:00";22;8;0;0;0
871;343113141;"2015-01-11 12:45:00";28;19;0;0;0
872;343113141;"2015-01-11 13:00:00";30;39;0;0;0
873;343113141;"2015-01-11 13:15:00";17;20;0;0;0
874;343113141;"2015-01-11 13:30:00";25;27;0;0;0
875;343113141;"2015-01-11 13:45:00";30;20;0;0;0
876;343113141;"2015-01-11 14:00:00";30;23;0;0;0
877;343113141;"2015-01-11 14:15:00";31;37;0;0;0
878;343113141;"2015-01-11 14:30:00";17;32;0;0;0
879;343113141;"2015-01-11 14:45:00";28;31;0;0;0
880;343113141;"2015-01-11 15:00:00";31;33;0;0;0
881;343113141;"2015-01-11 15:15:00";23;26;0;0;0
882;343113141;"2015-01-11 15:30:00";26;17;0;0;0
883;343113141;"2015-01-11 15:45:00";24;14;0;0;0
884;343113141;"2015-01-11 16:00:00";3;31;0;0;0
885;343113141;"2015-01-11 16:15:00";9;31;0;0;0
886;343113141;"2015-01-11 16:30:00";5;16;0;0;0
887;343113141;"2015-01-11 16:45:00";1;21;0;0;0
888;343113141;"2015-01-11 17:00:00";2;13;0;0;0
889;343113141;"2015-01-11 17:15:00";2;11;0;0;0
890;343113141;"2015-01-11 17:30:00";2;12;0;0;0
891;343113141;"2015-01-11 17:45:00";1;1;0;0;0
892;343113141;"2015-01-12 05:45:00";1;0;0;0;0
893;343113141;"2015-01-12 07:00:00";0;1;0;0;0
894;343113141;"2015-01-12 07:15:00";2;1;0;0;0
895;343113141;"2015-01-12 07:45:00";0;1;0;0;0
896;343113141;"2015-01-12 08:30:00";2;0;0;0;0
897;343113141;"2015-01-12 08:45:00";5;4;0;0;0
898;343113141;"2015-01-12 09:00:00";17;5;0;0;0
899;343113141;"2015-01-12 09:15:00";5;0;0;0;0
900;343113141;"2015-01-12 09:30:00";1;0;0;0;0
901;343113141;"2015-01-12 09:45:00";0;1;0;0;0
902;343113141;"2015-01-12 10:00:00";2;1;0;0;0
903;343113141;"2015-01-12 10:15:00";5;3;0;0;0
904;343113141;"2015-01-12 10:30:00";3;0;0;0;0
905;343113141;"2015-01-12 10:45:00";5;5;0;0;0
906;343113141;"2015-01-12 11:00:00";3;2;0;0;0
907;343113141;"2015-01-12 11:15:00";3;4;0;0;0
908;343113141;"2015-01-12 11:30:00";3;3;0;0;0
909;343113141;"2015-01-12 11:45:00";6;4;0;0;0
910;343113141;"2015-01-12 12:00:00";12;4;0;0;0
911;343113141;"2015-01-12 12:15:00";5;11;0;0;0
912;343113141;"2015-01-12 12:30:00";5;7;0;0;0
913;343113141;"2015-01-12 12:45:00";2;11;0;0;0
914;343113141;"2015-01-12 13:00:00";3;1;0;0;0
915;343113141;"2015-01-12 13:15:00";5;1;0;0;0
916;343113141;"2015-01-12 13:30:00";1;4;0;0;0
917;343113141;"2015-01-12 13:45:00";8;7;0;0;0
918;343113141;"2015-01-12 14:00:00";11;10;0;0;0
919;343113141;"2015-01-12 14:15:00";24;17;0;0;0
920;343113141;"2015-01-12 14:30:00";9;5;0;0;0
921;343113141;"2015-01-12 14:45:00";21;12;0;0;0
922;343113141;"2015-01-12 15:00:00";22;40;0;0;0
923;343113141;"2015-01-12 15:15:00";10;13;0;0;0
924;343113141;"2015-01-12 15:30:00";7;9;0;0;0
925;343113141;"2015-01-12 15:45:00";8;9;0;0;0
926;343113141;"2015-01-12 16:00:00";9;7;0;0;0
927;343113141;"2015-01-12 16:15:00";8;7;0;0;0
928;343113141;"2015-01-12 16:30:00";2;5;0;0;0
